,client_latency_ms,configured_batch_size,inst_type,mean_batch_size,mean_throughput_qps,model_name,num_cpus_per_replica,num_gpus_per_replica,p99_latency_ms,std_throughput_qps
38,6429.91793558,8,g3.4xlarge,7.998046875,1473.87088471,elastic-net,5,1,4.47121,1105.91578171
39,3650.36858975,32,g3.4xlarge,31.9661941112322790775,4045.45046714,elastic-net,1,1,6.83178,2384.82163396
40,3537.61799849,2,g3.4xlarge,1.999755859375,1192.03340968,elastic-net,5,0,1.969,182.614568473
41,4464.15151296,32,g3.4xlarge,31.9127962085308052899,3979.44361002,elastic-net,3,0,10.45592,2388.42792974
42,7862.90164362,1,g3.4xlarge,1,615.230101338,elastic-net,5,1,2.42815,160.635300101
43,3397.66716523,2,g3.4xlarge,1.999755859375,1236.2639499,elastic-net,1,0,1.91003,235.922367203
44,1094.45959226,8,g3.4xlarge,4.74833808167141501735,3425.69436199,elastic-net,5,1,3.20464,3517.77204203
45,7795.35871568,8,g3.4xlarge,7.998046875,1530.00741657,elastic-net,3,0,3.93504,1438.90903924
46,930.163968342,4,g3.4xlarge,3.95882818685669034394,2209.95112071,elastic-net,2,1,2.73746,511.956947583
47,851.250261809,32,g3.4xlarge,4.8100048100048099645,3583.23296376,elastic-net,1,0,2.6918,3656.48431963
48,7022.16056221,8,g3.4xlarge,7.998046875,1343.25565412,elastic-net,4,0,4.19929,877.642999399
49,831.242748442,8,g3.4xlarge,4.77783086478738650005,3251.16065687,elastic-net,1,0,2.9503,2476.20169977
50,6126.08903809,8,g3.4xlarge,7.99609375,1803.13254017,elastic-net,2,1,2.98718,1371.32323426
51,7746.58937518,1,g3.4xlarge,1,618.845465507,elastic-net,5,0,2.39812,144.135874776
52,6842.99903658,8,g3.4xlarge,7.997802734375,1469.06659675,elastic-net,2,1,3.03113,996.681874427
53,6589.02550754,8,g3.4xlarge,7.998291015625,1461.99760623,elastic-net,3,0,4.3626,988.102563841
54,4768.88429327,16,g3.4xlarge,15.9939540507859736572,1940.12502516,elastic-net,5,1,6.5692,1357.73350069
55,1023.51796432,16,g3.4xlarge,4.36109899694723076972,2495.33172444,elastic-net,4,1,3.4599,1071.96771263
56,4407.80182382,16,g3.4xlarge,15.9936025589764094232,2322.82783648,elastic-net,1,0,4.3169,1716.6368657
57,5167.15666181,16,g3.4xlarge,15.9936025589764094232,2232.56396976,elastic-net,2,0,4.66838,1927.46615384
58,4100.95290633,32,g3.4xlarge,31.9233838786911408719,2972.10452029,elastic-net,3,0,9.12358,2332.34674477
59,7104.02182744,8,g3.4xlarge,7.998046875,1129.21090929,elastic-net,5,0,3.94336,569.193168528
60,5956.20311085,8,g3.4xlarge,7.998046875,1812.45218422,elastic-net,1,1,2.62487,1217.17850266
61,925.633338593,4,g3.4xlarge,3.99840063974410235581,2330.6977397,elastic-net,1,1,2.45412,716.697042648
62,1208.26663487,8,g3.4xlarge,4.53720508166969148075,2552.10930851,elastic-net,4,0,3.31375,1076.71129144
63,3678.77084864,2,g3.4xlarge,2,1173.9416364,elastic-net,5,1,2.50109,192.66154282
64,4333.03228573,16,g3.4xlarge,15.9936025589764094232,1728.37651164,elastic-net,4,1,5.42614,1115.1375083
65,3613.31462251,32,g3.4xlarge,31.6957210776545162192,1988.77385001,elastic-net,4,1,11.56266,1159.33646184
66,4721.55854472,32,g3.4xlarge,31.9732528041415011173,2813.28215024,elastic-net,3,1,10.5672,2211.02264199
67,7765.65988704,1,g3.4xlarge,1,615.500503281,elastic-net,3,0,2.39415,156.373769984
68,6848.1439997,8,g3.4xlarge,7.998046875,1900.19095675,elastic-net,2,0,3.32306,1722.40461716
69,7586.9531192,1,g3.4xlarge,1,630.383572046,elastic-net,2,1,2.29703,165.941852423
70,3672.7919394,2,g3.4xlarge,1.999755859375,1181.90779431,elastic-net,4,1,2.61215,223.415890581
71,5121.50819688,16,g3.4xlarge,15.9872102318145480988,1899.14046339,elastic-net,4,0,6.30899,1329.63471428
72,6117.47161618,8,g3.4xlarge,7.99609375,1254.63299608,elastic-net,3,1,3.59518,1147.68580645
73,3833.14984774,32,g3.4xlarge,31.9751801441152922623,3338.7864117,elastic-net,1,1,6.5265,2053.96770953
74,6360.28217739,8,g3.4xlarge,7.997314453125,1529.7320833,elastic-net,1,0,3.17912,876.967989369
75,4014.18681457,32,g3.4xlarge,31.9233838786911408719,2732.36923915,elastic-net,3,0,9.12358,1836.7677264
76,5138.74474261,16,g3.4xlarge,15.9936025589764094232,1785.62079674,elastic-net,5,1,6.54726,1114.13925271
77,1240.35655387,8,g3.4xlarge,4.09500409500409500796,2317.20804578,elastic-net,5,0,3.14356,1028.44272128
78,6918.02898784,8,g3.4xlarge,7.998046875,1224.56090151,elastic-net,2,0,3.32306,569.566760609
79,3843.76492764,32,g3.4xlarge,31.9744204636290964162,2943.65298664,elastic-net,1,1,6.52488,2063.60375493
80,4261.77432965,32,g3.4xlarge,31.5706393054459352118,2460.7232716,elastic-net,1,0,7.22272,1472.26195725
81,5724.15397337,8,g3.4xlarge,7.998291015625,1702.48195447,elastic-net,1,1,2.79009,930.592383247
82,6794.54543899,8,g3.4xlarge,7.998046875,1118.59916797,elastic-net,4,0,4.19929,888.455500933
83,4716.05780332,32,g3.4xlarge,31.9744204636290964162,2593.33968243,elastic-net,2,0,7.16548,1860.79726137
84,1110.47713839,4,g3.4xlarge,3.70782350760103811813,1903.82267562,elastic-net,4,1,3.03514,271.385806867
85,7612.80958452,1,g3.4xlarge,1,632.388342259,elastic-net,2,0,2.33903,201.056954271
86,973.789343618,4,g3.4xlarge,3.99840063974410235581,2210.6266621,elastic-net,5,1,2.6589,381.958276386
87,4664.84390543,16,g3.4xlarge,15.9744408945686898462,1939.77078137,elastic-net,3,1,5.60745,1447.33614787
88,777.117307236,32,g3.4xlarge,4.95049504950495054736,2950.89169067,elastic-net,1,1,3.755,1150.50603598
89,4238.29213789,16,g3.4xlarge,15.9936025589764094232,2840.51509281,elastic-net,1,1,4.00302,2304.46764453
90,3633.58067216,2,g3.4xlarge,1.999755859375,1212.67243192,elastic-net,1,1,2.53303,256.56901933
91,5357.05366201,16,g3.4xlarge,15.9936025589764094232,2422.6539913,elastic-net,3,0,5.19662,1867.2116089
92,7785.80226312,1,g3.4xlarge,1,623.03167661,elastic-net,4,1,2.36003,159.484100361
93,5228.38831889,32,g3.4xlarge,31.9744204636290964162,2073.60811282,elastic-net,5,1,9.27204,1393.76786462
94,6326.45527518,8,g3.4xlarge,7.998291015625,1610.09442177,elastic-net,4,1,4.34357,1103.04817516
95,1319.14113357,32,g3.4xlarge,5.03778337531486138318,3184.12578805,elastic-net,2,0,3.43214,2671.89023095
96,1102.28280482,32,g3.4xlarge,4.36871996505024031256,2370.87168413,elastic-net,5,1,3.9197,1492.19352309
97,994.427429347,4,g3.4xlarge,3.8343558282208589571,2069.28128027,elastic-net,2,0,2.62375,406.957209315
98,1256.46258553,16,g3.4xlarge,4.23370025402201526207,2410.58581456,elastic-net,5,0,4.0412,1321.17438359
99,6887.64832271,8,g3.4xlarge,7.998291015625,1091.43928298,elastic-net,5,1,4.47121,439.807801738
100,7782.12688513,1,g3.4xlarge,1,620.361939829,elastic-net,3,1,2.41215,143.208947025
101,1102.93259307,8,g3.4xlarge,4.75285171102661594712,3130.6153844,elastic-net,3,0,2.9187,3119.99914339
102,5958.43408915,8,g3.4xlarge,7.996337890625,1448.11656814,elastic-net,3,1,3.60166,941.730907818
103,1480.82737578,4,g3.4xlarge,3.50262697022767084589,1843.48331274,elastic-net,4,0,2.90352,314.644465875
104,840.625655879,16,g3.4xlarge,5.00751126690035048682,2771.24711589,elastic-net,3,1,3.3301,1176.14657073
105,3614.01106915,2,g3.4xlarge,2,1183.82568266,elastic-net,2,0,2.56206,199.667535021
106,1276.94776352,4,g3.4xlarge,3.66434591425430557015,1969.04973998,elastic-net,3,0,2.7861,295.993373707
107,6570.22887658,8,g3.4xlarge,7.99560546875,1861.28591726,elastic-net,1,0,3.21039,1157.04805454
108,925.170093568,16,g3.4xlarge,4.9309664694280078809,3951.11766387,elastic-net,1,0,2.66881,4344.91969051
109,1041.85167015,32,g3.4xlarge,4.55580865603644640698,2736.42696685,elastic-net,3,0,3.47528,1633.26992584
110,3584.38548704,2,g3.4xlarge,1.999755859375,1176.79079494,elastic-net,4,0,2.51803,185.297805085
111,4646.47348754,16,g3.4xlarge,15.9872102318145480988,1509.05840727,elastic-net,5,0,5.91379,946.724572557
112,805.016829045,16,g3.4xlarge,5.06585612968591691768,3297.3434708,elastic-net,2,1,2.97325,3166.60341364
113,6259.80788201,8,g3.4xlarge,7.998291015625,1462.43523407,elastic-net,2,0,3.35645,883.004111205
114,4285.90901276,32,g3.4xlarge,31.9744204636290964162,2663.00406334,elastic-net,2,1,6.92556,1842.22774935
115,962.449343116,16,g3.4xlarge,4.65766185374941781103,3407.95982334,elastic-net,2,0,2.47108,3698.14226369
116,697.086258995,16,g3.4xlarge,5.50357732526141990971,3317.44066167,elastic-net,1,1,3.02316,1822.33239385
117,4448.13830824,32,g3.4xlarge,31.9735042735042734787,2179.73007456,elastic-net,5,1,9.48983,1461.7032687
118,820.732256181,8,g3.4xlarge,5.07614213197969548147,3172.17885473,elastic-net,2,1,2.98199,2010.82271451
119,907.353418693,32,g3.4xlarge,5.01504513540621860374,3038.92792737,elastic-net,3,1,3.6893,2428.19516019
120,4973.7301405,16,g3.4xlarge,15.9716346153846158202,2926.29487137,elastic-net,3,1,6.20584,1940.48894289
121,3864.81194613,32,g3.4xlarge,31.9712696941612605859,2968.5776779,elastic-net,2,1,7.175,1764.68806081
