,client_latency_ms,configured_batch_size,inst_type,mean_batch_size,mean_throughput_qps,model_name,num_cpus_per_replica,num_gpus_per_replica,p99_latency_ms,std_throughput_qps
0,10868.8730536,10,g3.4xlarge,9.94078947368421051139,101.945258248,res50,2,1,1317.95598,6.92141673854
1,10724.8298171,6,g3.4xlarge,5.98106060606060607483,96.4103207636,res50,2,1,97.37305,5.15432729201
2,10915.7088121,10,p2.8xlarge,9.94117647058823529146,81.7047961823,res50,1,1,512.04442,0.97110674301
3,15821.1668943,1,g3.4xlarge,0.999999999999999987749,60.8280388076,res50,3,1,31.0792,3.9001988717
4,199554.09941,10,g3.4xlarge,9.94039735099337747569,4.03464643489,res50,1,0,2546.50256,0.00610728748484
5,12207.6484986,4,p2.8xlarge,3.99238578680203046916,72.9450514233,res50,1,1,73.49065,1.98430062968
6,10396.8727029,8,g3.4xlarge,7.96373056994818651283,100.52573961,res50,1,1,250.05022,4.5371339792
7,10418.3652814,24,p2.8xlarge,23.640625,88.2596711076,res50,1,1,916.329,6.09776206829
8,173226.246351,2,g3.4xlarge,1.9986684420772303487,4.62568102424,res50,3,0,450.79688,0.0133377050162
9,152333.440352,8,g3.4xlarge,7.96296296296296294854,5.2957819645,res50,2,0,1557.3815,0.214659455542
10,10685.87512,12,p2.8xlarge,11.9160305343511450267,84.8005212151,res50,1,1,683.45092,4.35871076041
11,155319.740487,6,g3.4xlarge,5.98007968127490040266,5.1865308653,res50,2,0,1197.47944,0.152424122506
12,11068.2002086,4,g3.4xlarge,3.99212598425196851445,92.5956490864,res50,3,1,61.60148,2.89372345371
13,18060.3089529,1,p2.8xlarge,0.999999999999999991272,47.6506479755,res50,1,1,26.9154,1.23466236583
14,15700.2870057,1,g3.4xlarge,1.0000000000000000052,60.9143089454,res50,2,1,22.63696,3.54549851548
15,201760.600321,6,g3.4xlarge,5.98007968127490040266,3.98959782156,res50,1,0,1542.92048,0.113311624303
16,10720.90534,6,g3.4xlarge,5.98106060606060607483,96.3887888918,res50,1,1,84.0838,3.93987438755
17,206067.183689,4,g3.4xlarge,3.99202127659574466999,3.89044035628,res50,1,0,1049.15597,0.00928258528117
18,12041.6989221,2,g3.4xlarge,1.99871630295250321801,84.4702078885,res50,1,1,34.0232,4.55838452072
19,10984.4359871,4,g3.4xlarge,3.99220779220779220476,94.5451264317,res50,1,1,62.24548,3.61857332941
20,11459.0344807,6,p2.8xlarge,5.98039215686274511609,78.4934698238,res50,1,1,104.01688,3.1276284017
21,9951.81736929,10,g3.4xlarge,9.94078947368421051139,105.48672839,res50,1,1,1097.4768,1.61827327614
22,14598.4137071,2,p2.8xlarge,1.9986928104575163508,59.8557225399,res50,1,1,43.8718,1.61951579131
23,12342.1448707,2,g3.4xlarge,1.99873737373737373575,81.5776792822,res50,3,1,44.16449,5.0595685488
24,201129.263669,1,g3.4xlarge,1.00000000000000000889,3.97618787153,res50,3,0,258.0966,0.00958471988887
25,10379.1973336,16,p2.8xlarge,15.8453608247422680529,88.6934961113,res50,1,1,913.82,5.48740522648
26,161497.364576,4,g3.4xlarge,3.99204244031830240568,4.97100899662,res50,2,0,831.94574,0.00915973615665
27,159139.210549,4,g3.4xlarge,3.99202127659574466999,5.04754091925,res50,3,0,823.52686,0.0143805099474
28,220525.249056,1,g3.4xlarge,0.999999999999999985905,3.62264616868,res50,1,0,282.22643,0.0125771124026
29,10462.0009064,8,g3.4xlarge,7.96373056994818651283,99.9989680316,res50,3,1,241.64772,5.3491468742
30,147010.253264,8,g3.4xlarge,7.96296296296296294854,5.49574365028,res50,3,0,1541.6101,0.232951761104
31,10393.4277479,8,g3.4xlarge,7.96373056994818651283,100.810850344,res50,2,1,238.95956,4.58703105981
32,12423.3425329,2,g3.4xlarge,1.99867724867724866475,82.5340614599,res50,2,1,48.91422,6.5611257374
33,206763.75592,1,g3.4xlarge,0.999999999999999985905,3.86667804479,res50,2,0,264.45798,0.0132695947139
34,11428.2648193,4,g3.4xlarge,3.99244332493702769175,93.8453910794,res50,2,1,63.37722,4.94879362064
35,144720.75904,10,g3.4xlarge,9.94039735099337747569,5.58263055953,res50,3,0,1918.612,0.0111854461511
36,10065.8368736,30,p2.8xlarge,29.431372549019607851,93.4895363828,res50,1,1,917.003,11.3233435996
37,11229.7514857,8,p2.8xlarge,7.96410256410256409696,79.5183423555,res50,1,1,170.50448,3.3045573651
38,15766.8126586,1,g3.4xlarge,0.999999999999999991706,60.4445302974,res50,1,1,20.98348,2.2441193883
39,10465.6959679,20,p2.8xlarge,19.753246753246753234,86.459830968,res50,1,1,909.75,1.07563370348
40,149630.967751,6,g3.4xlarge,5.98007968127490040266,5.39166141747,res50,3,0,1187.59044,0.15540282244
41,178185.400259,2,g3.4xlarge,1.99867197875166004118,4.49759246346,res50,2,0,456.71986,0.0161269402808
42,201125.423944,8,g3.4xlarge,7.96296296296296294854,4.00497262585,res50,1,0,2048.2906,0.159840208957
43,10776.2536464,6,g3.4xlarge,5.98084291187739463744,96.1725995086,res50,3,1,91.02998,4.1537685763
44,213727.041244,2,g3.4xlarge,1.9986684420772303487,3.74413483046,res50,1,0,546.31636,0.0117578703879
45,10096.448095,10,g3.4xlarge,9.94117647058823529146,103.39138844,res50,3,1,1044.76196,4.34544190151
46,149465.207501,10,g3.4xlarge,9.94039735099337747569,5.39229003367,res50,2,0,1921.32432,0.00875036276043
