,client_latency_ms,configured_batch_size,mean_batch_size,mean_throughput_qps,model_name,num_cpus_per_replica,num_gpus_per_replica,p99_latency_ms,std_throughput_qps
51,724.1563655276384,32,5.20020800832033285076,3516.0420341306103,lgbm,2,0,2.16128,2835.970539559999
52,745.2266483417085,64,5.10725229826353420079,3799.8190472846495,lgbm,2,0,2.15123,3752.456746009167
53,8037.7989477386955,1,1,596.5084123519449,lgbm,3,0,1.8930899999999993,88.95956089346113
54,3684.8501138693464,2,1.999755859375,1172.9950057881601,lgbm,3,0,1.9360299999999997,184.1534294506158
55,934.3210268341709,4,3.92464678178963903002,2206.301922298116,lgbm,3,0,2.9324699999998827,626.1978814941197
56,819.9514346733669,8,5.26592943654555034096,4322.239272634483,lgbm,3,0,3.578,4834.964284573463
57,894.2163014070351,16,5.29941706412294646347,3887.952294847185,lgbm,3,0,3.598999999999997,3788.090048579762
58,796.009247638191,32,5.23560209424083772148,3276.50818520323,lgbm,3,0,2.170459999999998,2046.297399599346
59,890.462996080402,64,5.21920668058455113547,4275.32051471649,lgbm,3,0,2.3746699999999965,4569.536944772415
60,8102.759370854271,1,1,593.4315744992673,lgbm,4,0,1.9840299999999997,113.11553259371065
61,3700.969295477387,2,1.999755859375,1161.6678864825496,lgbm,4,0,2.05203,179.4483796018869
62,1092.109711959799,4,3.97298371076678584111,2175.1595716927586,lgbm,4,0,3.7494800000000024,695.2660070051408
63,936.036790150754,8,4.92125984251968498712,3256.5538507058195,lgbm,4,0,5.713430000000017,2844.922023544413
64,862.0640229145728,16,4.99750124937531234499,3293.922734560535,lgbm,4,0,5.496240000000003,3050.5736042920967
65,860.1162873366832,32,5.00751126690035048769,3298.1609161754395,lgbm,4,0,4.013499999999996,2905.2259904852876
66,929.5178281407035,64,4.96277915632754342045,3362.459218317908,lgbm,4,0,5.336919999999995,3275.2870782206364
67,7710.4035940703525,1,1,614.24151374444,lgbm,1,1,1.771,107.53145877501983
68,3540.534934371859,2,1.999755859375,1217.0513332234832,lgbm,1,1,1.8480899999999993,252.88574051293446
69,863.4854376884422,4,3.99840063974410235581,2287.6983148453633,lgbm,1,1,1.9829400000000001,498.1930429166682
70,679.2126397989949,8,5.24383848977451499235,3656.3283925973096,lgbm,1,1,2.21484,3323.397735632693
71,749.2420742713568,16,5.62113546936481170598,3463.8332269707876,lgbm,1,1,2.3254,2207.270352107857
72,694.238735879397,32,5.45256270447110142751,4012.898281785784,lgbm,1,1,2.362,3856.4014074942697
73,7824.60544281407,1,1,610.6634416067483,lgbm,2,1,1.8621499999999986,154.97972174148887
74,3593.819528844221,2,1.999755859375,1210.78815336501,lgbm,2,1,1.9170599999999995,214.9252259559322
75,858.8928520603016,4,3.97614314115308161031,2246.787451660219,lgbm,2,1,2.6919600000000066,556.8777141802715
76,804.1146272361809,8,5.03524672708962738781,3204.6239822528355,lgbm,2,1,2.9135199999999997,2091.1767185923595
77,717.8205126633164,16,5.19210799584631356798,3141.236453697565,lgbm,2,1,2.83492,1800.4265896957186
78,790.5671890452262,32,5.12820512820512820111,3118.6287424802586,lgbm,2,1,2.7467200000000003,1508.78799114713
79,8088.602679095477,1,1,595.9276038897333,lgbm,3,1,2.635,142.23738661190856
80,3723.327866432161,2,1.999755859375,1164.793055979592,lgbm,3,1,2.7386599999999945,192.43537621422337
81,947.1039542713567,4,3.97614314115308161031,2182.3418336747213,lgbm,3,1,3.015480000000007,393.2639789759614
82,8131.978074371862,1,1,587.3061382947884,lgbm,4,1,2.658119999999999,115.03612378878881
83,3583.065636180904,2,1.999755859375,1159.0492241150787,lgbm,4,1,2.769569999999995,209.01150541445037
84,939.0062802010052,4,3.86996904024767811705,2115.564126632768,lgbm,4,1,3.7710000000000017,704.2961251067707
85,876.0556676381909,8,4.57038391224862889815,2797.7787952948756,lgbm,4,1,5.344160000000008,2020.260141488866
86,927.077092160804,16,4.71920717319490321115,3490.142421005341,lgbm,4,1,5.775600000000013,3945.673837663391
87,902.7448026130652,32,4.69043151969981238908,3158.224526522848,lgbm,4,1,7.038380000000001,3136.3938336589986
88,9076.449782211055,1,1,570.0178142443991,lgbm,5,1,6.976,62.25463335484273
89,4813.780308743719,2,1.999755859375,1100.9485534774558,lgbm,5,1,8.665,174.00552438415534
90,1546.599048442211,4,3.94166338194718165089,1884.8700493563215,lgbm,5,1,8.813099999999999,942.3932140305577
91,962.6665119597991,8,4.86618004866180053078,3292.5743897519856,lgbm,5,1,8.006720000000001,3616.602065416854
92,878.4508171859296,16,4.96524329692154911412,3205.886686163471,lgbm,5,1,8.132249999999994,3204.99830576492
93,901.9467502512564,32,4.90918016691212562297,2843.1364069478586,lgbm,5,1,8.224639999999997,2544.4212782788168
94,5357.890404321608,8,7.996826171875,1340.3863249308788,lgbm,1,0,3.1160899999999994,839.6880850303918
95,7429.365636482411,8,7.996826171875,1403.3421592257528,lgbm,1,0,3.1160899999999994,1106.7139473053385
96,4257.9554132663325,16,15.9764646970455683767,3590.5437483423793,lgbm,1,0,3.49102,2470.5755814918675
97,4579.681445226131,16,15.9808230123851376268,3692.1197744933434,lgbm,1,0,3.46864,2701.3596303751333
98,4021.0981665326626,32,31.8979266347687402047,3691.6141248698955,lgbm,1,0,5.5958000000000006,2635.070719643269
99,14997.608558391956,2,2,462.97047458938476,lgbm,2,0,2.736479999999996,311.4570685234494
100,19490.788922211057,2,2,369.28979357382065,lgbm,2,0,2.7500599999999995,227.76392586118453
101,5538.4779997989945,8,7.998291015625,1245.235350575436,lgbm,2,0,3.3405199999999784,682.1242605699944
102,5505.859184120604,8,7.998046875,1648.2654759595089,lgbm,2,0,3.3408799999999754,1381.4619309474253
103,4230.467828341709,16,15.985955056179775427,2877.5035486802713,lgbm,2,0,5.001490000000002,1865.058371846801
104,4201.528330351758,16,15.9872102318145480988,3441.3781196860473,lgbm,2,0,4.890769999999911,2613.471949125318
105,3493.6787189949746,32,31.9710550887021472798,3068.894921382042,lgbm,2,0,9.87811999999999,1823.1524523202222
106,3530.4472981909553,32,31.9744204636290964162,3487.3967347171756,lgbm,2,0,9.66384,2586.874631382209
107,15658.843395879398,2,1.999755859375,463.04524718998397,lgbm,3,0,2.7490599999999996,294.94728996048264
108,19153.342008040203,2,1.999755859375,356.15542079069127,lgbm,3,0,2.7320599999999997,198.04357188404322
109,21386.700659396985,2,1.999755859375,384.82042760794207,lgbm,3,0,2.7320599999999997,262.696078050204
110,11838.291691457285,4,4,916.023353564709,lgbm,3,0,3.4363899999999967,682.6229452078956
111,5421.457278190955,8,7.99839871897518015116,1904.3041423716747,lgbm,3,0,9.556239999999997,1132.2696166035878
112,6591.056408844221,8,8,1541.361848914381,lgbm,3,0,9.123089999999998,843.9991982823436
113,7164.4658151758795,8,7.99951171875,2097.509481305956,lgbm,3,0,8.984159999999981,1372.43996980203
114,4701.209572361809,16,15.9862448418156805558,3113.811891789033,lgbm,3,0,10.439039999999988,2047.2143195010872
115,5162.664256281408,16,15.9872102318145480988,2491.505372982265,lgbm,3,0,10.212829999999993,1480.7812288838793
116,5123.029395376884,16,15.9872102318145480988,2762.520164001594,lgbm,3,0,10.212829999999993,2004.1276863512242
117,3768.572761105528,32,31.7945454545454545183,3942.806724538968,lgbm,3,0,11.441040000000001,2285.9463123803184
118,3368.732322211055,32,31.7965023847376787331,2770.803844932222,lgbm,3,0,11.23107,1906.7397222425614
119,19125.779107035174,2,2,412.28789503653763,lgbm,4,0,2.965359999999997,292.04334961717535
120,19387.593020703516,2,2,371.9290935765317,lgbm,4,0,2.965359999999997,221.27936235246952
121,11679.395582814068,4,4,1109.2803872220156,lgbm,4,0,7.046569999999996,622.8280675148613
122,9694.977732160805,4,4,750.3490448701098,lgbm,4,0,7.069199999999964,359.9478377171992
123,11278.580999899497,4,4,749.7066494298505,lgbm,4,0,7.046569999999996,365.6865523424122
124,11713.787003417085,4,4,887.404204003425,lgbm,4,0,7.046569999999996,560.0309564925587
125,5005.1066235175895,16,15.9934731934731934602,2893.3113273543618,lgbm,4,0,10.5694,1960.4287980444424
126,4959.087947437186,16,15.9936025589764094232,3204.298431120213,lgbm,4,0,10.53278,2425.5836814793347
127,4082.015261407035,32,31.9479865771812077749,2943.635178288657,lgbm,4,0,12.55177999999999,1853.2526572039662
128,4072.1014,32,31.9488817891373805199,3296.0160646538875,lgbm,4,0,12.538879999999999,2421.0369519584488
129,18345.523921909546,2,2,437.93147278144727,lgbm,5,0,7.16503,304.49406233855797
130,17800.88028723618,2,2,456.6688927524428,lgbm,5,0,7.091279999999981,315.28875975404105
131,20552.091431356774,2,2,388.8644252485084,lgbm,5,0,7.042779999999968,234.05641986155445
132,23355.275001507533,2,2,392.9120842692146,lgbm,5,0,6.992439999999988,291.06534020673644
133,10458.922704020099,4,4,864.8109742474671,lgbm,5,0,8.74115,490.49073810623645
134,11536.165886733668,4,4,802.2004731778011,lgbm,5,0,8.645119999999999,507.33224589947577
135,7171.437913467336,8,8,1502.1512438682769,lgbm,5,0,9.71506,978.174037287428
136,8470.344152864322,8,7.99951171875,1121.1270858915366,lgbm,5,0,9.418209999999997,612.1615393817733
137,7809.280880201006,8,7.99951171875,1333.87723123129,lgbm,5,0,9.418209999999997,857.7986795578308
138,5257.182422010052,16,15.9936025589764094232,2526.767994178862,lgbm,5,0,11.03428,1629.291982998405
139,4116.412903015075,32,31.9744645799011535173,3245.2680583961337,lgbm,5,0,12.531749999999967,1996.670309850817
140,4625.138568341708,32,31.9744204636290964162,2908.407781428878,lgbm,5,0,12.400400000000007,2092.2533833790944
141,9213.14966080402,4,3.999267578125,865.1390508899253,lgbm,1,1,2.739209999999998,541.7302628182902
142,9188.306395376885,4,3.999267578125,709.4792459695193,lgbm,1,1,2.7230299999999996,421.20274536047515
143,10243.978637587941,4,4,702.9205815230906,lgbm,1,1,2.752479999999996,401.47289698872567
144,12238.306957386934,4,3.999755859375,803.4521817811161,lgbm,1,1,2.752479999999996,579.0065206915403
145,5681.584546130653,8,7.99799196787148558574,2080.8001280518133,lgbm,1,1,3.0933900000000003,1199.2723681049283
146,6272.52259959799,8,7.998291015625,1310.2020526436843,lgbm,1,1,3.096359999999997,637.4853583222323
147,6683.931530954774,8,7.998046875,1820.763505394925,lgbm,1,1,3.096359999999997,1320.685988353654
148,4271.101487336684,16,15.9795704557359870192,3230.6765134158995,lgbm,1,1,3.8414000000000006,2147.6302958640035
149,4485.045283115577,16,15.9835720303285590349,2675.667506694313,lgbm,1,1,3.7925,1906.9516013389334
150,4816.164373969849,16,15.9808230123851376268,3021.7577089698343,lgbm,1,1,3.7486800000000002,2268.8201030824184
151,2997.2405165829155,32,31.9233838786911408719,2820.645690719325,lgbm,1,1,5.279900000000002,1932.696967703084
152,3254.933887437186,32,31.9233838786911408719,3239.941253547105,lgbm,1,1,5.279900000000002,2299.9912168344827
153,14397.607789045227,2,2,684.4289956869156,lgbm,2,1,2.6611799999999985,327.7312885385709
154,19737.817914371855,2,2,435.3753500148411,lgbm,2,1,2.6621499999999987,183.63600191968283
155,19056.708002311556,2,2,458.41060069843627,lgbm,2,1,2.66103,213.27082420606968
156,5957.7674048241215,8,7.998291015625,2330.313519418826,lgbm,2,1,3.3700599999999996,1203.3066219273023
157,5971.44357356784,8,7.998291015625,1981.8131718278971,lgbm,2,1,3.2561499999999985,1254.5752231824192
158,5174.366701105529,8,7.998291015625,1896.6274675828424,lgbm,2,1,3.2561499999999985,1284.7862868959278
159,6262.703196482411,8,7.998046875,2021.3063738431536,lgbm,2,1,3.292569999999995,1424.4178809538835
160,4336.575465527639,16,15.9418425115800307147,3404.4864352200057,lgbm,2,1,8.890399999999998,2296.5111068969745
161,4405.335745527639,16,15.9489633173843701093,2260.6063925595913,lgbm,2,1,5.706479999999996,1500.308504229213
162,4009.4731620100497,32,31.4218381775333856758,3944.9407564363764,lgbm,2,1,7.754199999999999,2810.1316984522387
163,18530.687339899498,2,2,502.6291477852486,lgbm,3,1,2.142089999999999,249.31602428164277
164,18445.14859809045,2,2,469.6905584890722,lgbm,3,1,2.110959999999992,229.54636730739557
165,20408.26224884422,2,2,498.59775913208836,lgbm,3,1,2.110959999999992,299.5335391930093
166,17274.9100840201,2,2,513.4439657368089,lgbm,3,1,2.110959999999992,283.44743631742705
167,5539.236418190955,8,7.9982248520710060055,2155.962492338998,lgbm,3,1,9.155700000000001,1286.2294872892899
168,7166.693108442211,8,8,1797.7692894376262,lgbm,3,1,8.427749999999994,1203.0256599380366
169,6325.646713366835,8,8,1492.3829826129809,lgbm,3,1,8.427749999999994,810.6484034300044
170,7201.593457185928,8,7.99951171875,1917.1663290141075,lgbm,3,1,8.427749999999994,1400.0778607427205
171,4888.462757788946,16,15.9872102318145480988,2931.7950685794917,lgbm,3,1,9.965129999999993,1992.1201010906689
172,3381.1690083417084,32,31.925986842105263384,2948.0122863585493,lgbm,3,1,11.585029999999996,1854.7240733608303
173,3454.3102263316578,32,31.9233838786911408719,3648.473824144258,lgbm,3,1,11.569860000000002,2657.4987271545015
174,15556.44539437186,2,2,472.95769664961284,lgbm,4,1,3.3455599999999865,269.16352267800187
175,19145.512455075375,2,2,450.8082988706086,lgbm,4,1,2.8271999999999897,283.223656078186
176,22457.85644502512,2,2,484.2625237447825,lgbm,4,1,2.8271999999999897,340.99449507924936
177,8233.523743517588,4,4,1108.3924120402241,lgbm,4,1,8.938689999999994,689.5354869691052
178,12166.55967638191,4,4,631.6391557634211,lgbm,4,1,7.516329999999997,224.47397499317722
179,12917.133088944724,4,4,709.1199535138893,lgbm,4,1,7.423849999999976,425.17196370790674
180,4217.659893467336,16,15.9936025589764094232,2979.364817904689,lgbm,4,1,11.018400000000002,2149.0282076338767
181,3364.641631356784,32,31.9474621549421190277,3995.8021149176884,lgbm,4,1,12.16684,2252.870783168335
182,3805.240133869347,32,31.9488817891373805199,4230.076122522551,lgbm,4,1,12.127670000000002,2665.5949838797383
183,18864.481878190953,2,2,458.4077274794133,lgbm,5,1,6.709199999999989,338.0047114936226
184,19533.29431497487,2,2,372.83757324731965,lgbm,5,1,6.300359999999895,239.21513279770153
185,9615.846415778895,4,4,749.1722666128693,lgbm,5,1,8.104259999999964,432.3841052820359
186,10712.928443417088,4,4,740.3826756925723,lgbm,5,1,8.056349999999988,450.813245063384
187,11983.036342010051,4,4,740.5140205316628,lgbm,5,1,8.056349999999988,447.65350147489954
188,5760.5556559799,8,7.998291015625,1810.0167150434852,lgbm,5,1,9.481479999999996,1111.6028641274386
189,8547.469490653268,8,7.998046875,2218.3252101977096,lgbm,5,1,9.481479999999996,1481.0585142921789
190,5296.281368040202,16,15.9935815147625162158,2465.747143561405,lgbm,5,1,11.140639999999998,1630.3926882408703
191,5874.991184020101,16,15.9936025589764094232,2673.197054292712,lgbm,5,1,11.109320000000002,1833.2934686537167
192,3918.161042110553,32,31.9714052287581703814,3552.6326873021167,lgbm,5,1,13.16625,2129.2468619131982
193,3687.8408759798995,32,31.9488817891373805199,3379.0455289782763,lgbm,5,1,13.2481,2013.229161909141
