+-----+---------------------+-------------------------+-------------------+-----------------------+--------------+------------------------+------------------------+------------------+----------------------+
|     |   client_latency_ms |   configured_batch_size |   mean_batch_size |   mean_throughput_qps | model_name   |   num_cpus_per_replica |   num_gpus_per_replica |   p99_latency_ms |   std_throughput_qps |
|  79 |             2.79801 |                      64 |           1       |               192.205 | lgbm         |                      1 |                      0 |          1.65706 |             0.756434 |
|  80 |           858.893   |                       4 |           3.97614 |              2246.79  | lgbm         |                      2 |                      1 |          2.69196 |           556.878    |
|  81 |         10458.9     |                       4 |           4       |               864.811 | lgbm         |                      5 |                      0 |          8.74115 |           490.491    |
|  82 |             2.82041 |                      32 |           1       |               192.194 | lgbm         |                      3 |                      0 |          1.728   |             0.653735 |
|  83 |         17274.9     |                       2 |           2       |               513.444 | lgbm         |                      3 |                      1 |          2.11096 |           283.447    |
|  84 |           691.928   |                      16 |           5.47945 |              3579.61  | lgbm         |                      1 |                      0 |          2.27448 |          2577.89     |
|  85 |             2.79499 |                       2 |           1       |               192.041 | lgbm         |                      2 |                      0 |          1.706   |             0.800949 |
|  86 |             2.80364 |                       4 |           1.00024 |               192.696 | lgbm         |                      1 |                      0 |          1.702   |             0.804506 |
|  87 |          8131.98    |                       1 |           1       |               587.306 | lgbm         |                      4 |                      1 |          2.65812 |           115.036    |
|  88 |          6272.52    |                       8 |           7.99829 |              1310.2   | lgbm         |                      1 |                      1 |          3.09636 |           637.485    |
|  89 |           939.006   |                       4 |           3.86997 |              2115.56  | lgbm         |                      4 |                      1 |          3.771   |           704.296    |
|  90 |          5162.66    |                      16 |          15.9872  |              2491.51  | lgbm         |                      3 |                      0 |         10.2128  |          1480.78     |
|  91 |          4217.66    |                      16 |          15.9936  |              2979.36  | lgbm         |                      4 |                      1 |         11.0184  |          2149.03     |
|  92 |          6262.7     |                       8 |           7.99805 |              2021.31  | lgbm         |                      2 |                      1 |          3.29257 |          1424.42     |
|  93 |          5357.89    |                       8 |           7.99683 |              1340.39  | lgbm         |                      1 |                      0 |          3.11609 |           839.688    |
|  94 |           863.485   |                       4 |           3.9984  |              2287.7   | lgbm         |                      1 |                      1 |          1.98294 |           498.193    |
|  95 |             2.78782 |                      64 |           1       |               192.207 | lgbm         |                      2 |                      0 |          1.70403 |             0.81949  |
|  96 |          9694.98    |                       4 |           4       |               750.349 | lgbm         |                      4 |                      0 |          7.0692  |           359.948    |
|  97 |             2.90545 |                       1 |           1       |               192.56  | lgbm         |                      2 |                      0 |          1.90816 |             0.730327 |
|  98 |          3364.64    |                      32 |          31.9475  |              3995.8   | lgbm         |                      4 |                      1 |         12.1668  |          2252.87     |
|  99 |          8547.47    |                       8 |           7.99805 |              2218.33  | lgbm         |                      5 |                      1 |          9.48148 |          1481.06     |
| 100 |             3.19658 |                      64 |           1.00854 |               192.364 | lgbm         |                      5 |                      0 |          6.76509 |             2.28721  |
