+----+---------------------+-------------------------+-------------------+-----------------------+--------------+------------------------+------------------------+------------------+----------------------+
|    |   client_latency_ms |   configured_batch_size |   mean_batch_size |   mean_throughput_qps | model_name   |   num_cpus_per_replica |   num_gpus_per_replica |   p99_latency_ms |   std_throughput_qps |
| 50 |            32713.3  |                       1 |           1       |               78.8526 | lstm         |                      1 |                      1 |         14.7793  |              1.00507 |
| 51 |             7468.56 |                      16 |          15.9236  |              358.615  | lstm         |                      1 |                      1 |         77.2283  |             38.8595  |
| 52 |             6797.15 |                      64 |          62.5     |             2096.3    | lstm         |                      1 |                      1 |        873.926   |           3379.41    |
| 53 |             6799.41 |                     128 |         121.951   |             5156.33   | lstm         |                      1 |                      1 |        897.65    |           3987.5     |
| 54 |            32569.9  |                       1 |           1       |               79.4708 | lstm         |                      2 |                      1 |         15.3336  |              1.97127 |
| 55 |             7899.32 |                      16 |          15.9236  |              359.378  | lstm         |                      2 |                      1 |         74.3698  |             35.8208  |
| 56 |             6680    |                      64 |          62.5     |             2146.52   | lstm         |                      2 |                      1 |        874.496   |           3459.11    |
| 57 |             6687.15 |                     128 |         121.951   |             5227.82   | lstm         |                      2 |                      1 |        890.567   |           4093.01    |
| 58 |            33020.9  |                       1 |           1       |               78.4663 | lstm         |                      3 |                      1 |         15.2071  |              1.73442 |
| 59 |             7868.92 |                      16 |          15.9236  |              360.7    | lstm         |                      3 |                      1 |         74.7973  |             33.9535  |
| 60 |             6766.76 |                      64 |          62.5     |             2077.49   | lstm         |                      3 |                      1 |        886.864   |           3320.67    |
| 61 |             6659.63 |                     128 |         121.951   |             5263.89   | lstm         |                      3 |                      1 |        882.667   |           4090.52    |
| 62 |            32677.1  |                       1 |           1       |               78.8387 | lstm         |                      4 |                      1 |         15.2539  |              1.84391 |
| 63 |             8579.12 |                      16 |          15.9236  |              330.748  | lstm         |                      4 |                      1 |         74.5663  |             32.2906  |
| 64 |             6367.02 |                      64 |          62.5     |             2111.73   | lstm         |                      4 |                      1 |        474.341   |           3383.85    |
| 65 |             6867.04 |                     128 |         121.951   |             5191.6    | lstm         |                      4 |                      1 |        899.119   |           4031.45    |
| 66 |            32641.2  |                       1 |           1       |               79.3735 | lstm         |                      5 |                      1 |         14.8887  |              1.5826  |
| 67 |             7756.82 |                      16 |          15.9236  |              364.781  | lstm         |                      5 |                      1 |         49.2823  |             32.8249  |
| 68 |             6837.91 |                      64 |          62.5     |             1596.03   | lstm         |                      5 |                      1 |        929.488   |           2421       |
| 69 |             6813.47 |                     128 |         121.951   |             5299.97   | lstm         |                      5 |                      1 |        891.035   |           4153.61    |
+----+---------------------+-------------------------+-------------------+-----------------------+--------------+------------------------+------------------------+------------------+----------------------+
